Product,????????,????????????,????????????,First Quantity,????????????,Second Quantity,????????????,Value
05119990,??????????????????????????????????????????1??????????,502,????,14,????,0,?,"177,389"
06011091,????????????????????????????????????????????,502,????,20000,??,1810,????,"33,300"
06023010,????????,502,????,3137,??,6230,????,"33,189"
06029010,????????,502,????,206376,????,0,?,"474,055"
06029091,????????????,502,????,11701,??,5225,????,"59,341"
06031900,??????????????????????????????????,502,????,1031,????,10500,??,"3,857"
06042090,??????????????????????????????????????????????????????????,502,????,1112,????,0,?,"13,996"
06049090,????????????????????????????????????????????????????????????,502,????,0,????,0,?,32
07041000,????????????????????????,502,????,263,????,0,?,856
07051900,??????????????????,502,????,335,????,0,?,"1,027"
07061000,??????????????????????,502,????,14947,????,0,?,"38,716"
07095990,??????????????????,502,????,10,????,0,?,132
07099990,????????????????????,502,????,41,????,0,?,62
07101000,??????????,502,????,1101,????,0,?,"1,335"
07102100,????????,502,????,55136,????,0,?,"72,506"
07104000,??????????,502,????,1675325,????,0,?,"2,200,752"
07108090,??????????????,502,????,26357,????,0,?,"21,289"
07122000,??????,502,????,17400,????,0,?,"58,627"
07123999,??????????????????,502,????,6,????,0,?,118
07129099,??????????????????????,502,????,5415,????,0,?,"42,454"
07131010,????????,502,????,3203,????,0,?,"5,809"
07131090,??????????,502,????,1244120,????,0,?,"641,733"
07134090,??????????,502,????,642290,????,0,?,"438,400"
07139010,????????????????,502,????,100,????,0,?,"1,601"
08021100,????????????,502,????,1784461,????,0,?,"7,581,041"
08021200,??????,502,????,1903788,????,0,?,"12,636,686"
08022100,??????????,502,????,25000,????,0,?,"78,263"
08023100,??????????,502,????,1548727,????,0,?,"4,277,887"
08023200,??????,502,????,107012,????,0,?,"748,712"
08025100,????????????????(??????),502,????,11502002,????,0,?,"73,708,617"
08025200,??????????????(??????),502,????,38918,????,0,?,"89,512"
08026190,??????????????????????(????????),502,????,571055,????,0,?,"1,998,693"
08026200,????????????????(????????),502,????,336,????,0,?,"1,747"
08029090,????????????????,502,????,3974788,????,0,?,"23,728,349"
08039000,"????????????????,????????",502,????,62376,????,0,?,"31,668"
08042000,??????????????,502,????,19,????,0,?,146
08051000,??????????,502,????,7948179,????,0,?,"11,739,936"
08055000,??????????,502,????,577771,????,0,?,"1,534,743"
08061000,??????,502,????,673225,????,0,?,"2,090,693"
08062000,??????,502,????,960294,????,0,?,"2,490,905"
08081000,??????,502,????,4022753,????,0,?,"6,760,717"
08083090,????????,502,????,126255,????,0,?,"194,663"
08111000,????????,502,????,380069,????,0,?,"737,457"
08119090,????????????????????,502,????,78862,????,0,?,"118,530"
08132000,??????????,502,????,532165,????,0,?,"881,108"
08133000,??????,502,????,9206,????,0,?,"73,785"
08134090,??????????,502,????,12355,????,0,?,"110,800"
08135000,????????????????????,502,????,4297,????,0,?,"62,936"
09012100,????????????????????????,502,????,188429,????,0,?,"1,742,208"
09012200,????????????????????????,502,????,16546,????,0,?,"165,099"
09019010,??????????????????,502,????,692,????,0,?,"4,908"
09021090,"????,????????????????3kg",502,????,71,????,0,?,"1,664"
09023090,"??????????????????,????????????????3kg",502,????,539,????,0,?,"3,141"
09041100,????????,502,????,159,????,0,?,"5,239"
09041200,????????,502,????,2114,????,0,?,"4,435"
09042200,??????????,502,????,1301,????,0,?,"3,207"
09061900,??????????????????????,502,????,14,????,0,?,112
09072000,????????????????????????????????????,502,????,4,????,0,?,90
09093200,????????????,502,????,1383,????,0,?,"3,008"
09096290,????????????????????????????????????????,502,????,1156,????,0,?,"2,810"
09101200,????????,502,????,975,????,0,?,"2,245"
09103000,????,502,????,4,????,0,?,28
09109100,????????????????????????????????,502,????,556,????,0,?,"1,423"
09109900,??????????????,502,????,24674,????,0,?,"51,357"
10011900,????????????,502,????,608410,????,0,?,"207,411"
10041000,????????,502,????,24948,????,0,?,"14,220"
10059000,"????,????????",502,????,3412077,????,0,?,"1,395,390"
10063090,????????,502,????,3744,????,0,?,"2,084"
10079000,????????????,502,????,560415401,????,0,?,"124,250,418"
11010000,??????????????????,502,????,3269,????,0,?,"3,323"
11029090,??????????????,502,????,159,????,0,?,932
11031100,??????????????,502,????,29,????,0,?,45
11051000,??????????????????????,502,????,151009,????,0,?,"210,794"
11061000,????0713??????????????????????,502,????,3574433,????,0,?,"996,311"
11062000,????0714????????????????????????????????????,502,????,25,????,0,?,"1,050"
11063000,??8????????????????????????,502,????,8582,????,0,?,"70,749"
11081200,????????,502,????,133862,????,0,?,"140,198"
11081300,??????????,502,????,133000,????,0,?,"272,677"
11081900,??????????,502,????,37507,????,0,?,"18,003"
12019010,"??????,????????",502,????,5814256719,????,0,?,"2,450,851,727"
12019020,"??????,????????",502,????,138,????,0,?,227
12024100,"??????????????,????????",502,????,18012529,????,0,?,"9,403,090"
12024200,"????????????,????????????",502,????,129729,????,0,?,"67,459"
12030000,????????,502,????,17,????,0,?,79
12060090,??????????,502,????,18155,????,0,?,"31,620"
12074090,????????,502,????,124,????,0,?,775
12077010,??????????,502,????,102,????,0,?,"3,622"
12092200,????????,502,????,168443,????,0,?,"650,953"
12092300,??????,502,????,1889016,????,0,?,"4,070,549"
12092400,????????????,502,????,414136,????,0,?,"1,798,663"
12092500,??????????,502,????,559832,????,0,?,"833,892"
12093000,????????????????,502,????,1,????,0,?,543
12099100,????????,502,????,70487,????,0,?,"2,617,353"
12099900,??????????????????????????,502,????,198204,????,0,?,"1,059,506"
12102000,"??????,????????????????????????",502,????,181620,????,0,?,"2,223,186"
12119099,????????????????????????????????????????,502,????,10759,????,0,?,"45,846"
12122190,??????????????????????????????????,502,????,672,????,0,?,"4,195"
12129100,????,502,????,120,????,0,?,857
12129912,??????,502,????,394,????,0,?,"3,465"
12129999,??????????????????,502,????,2551,????,0,?,"22,535"
12149000,??????????,502,????,127064287,????,0,?,"40,077,776"
13012000,????????,502,????,2858,????,0,?,"9,802"
13019090,????????????????,502,????,12203,????,0,?,"53,918"
13021300,????????????????,502,????,425,????,0,?,"15,267"
13021990,??????????????????,502,????,42699,????,0,?,"232,305"
13022000,????????????????????????,502,????,0,????,0,?,80
13023100,????,502,????,182,????,0,?,"17,905"
13023200,"????????????????????????????????????????????,????????????",502,????,33123,????,0,?,"174,412"
13023911,??????,502,????,58038,????,0,?,"791,049"
13023990,??????????????????????????????,502,????,1,????,0,?,38
14042000,??????,502,????,819844,????,0,?,"722,392"
14049090,????????????????????????,502,????,51646,????,0,?,"27,866"
15041000,????????????????,502,????,1769,????,0,?,"164,009"
15042000,????????????????????????????????,502,????,37396,????,0,?,"1,703,465"
15060000,"????????????????????????,????????????,??????????????",502,????,1153,????,0,?,"28,567"
15071000,??????????,502,????,2858,????,0,?,"5,198"
15079000,??????????????????,502,????,36586,????,0,?,"69,138"
15081000,????????????,502,????,109846,????,0,?,"310,157"
15091000,??????????????,502,????,3160,????,0,?,"28,542"
15121100,????????????????????,502,????,62956,????,0,?,"164,780"
15121900,????????????????????????????,502,????,4945,????,0,?,"59,808"
15141100,????????????????????,502,????,5825,????,0,?,"14,730"
15149110,????????????,502,????,57,????,0,?,354
15151100,??????????????,502,????,744,????,0,?,"2,541"
15151900,??????????????????????,502,????,60,????,0,?,"2,308"
15153000,????????????????,502,????,2596,????,0,?,"12,692"
15155000,????????????????,502,????,258,????,0,?,"13,687"
15159010,????????????????????,502,????,155,????,0,?,"29,648"
15159090,??????????????????????????????,502,????,43393,????,0,?,"545,941"
15162000,????????????????????????????????????????,502,????,32935,????,0,?,"56,317"
15171000,"????????,??????????",502,????,6804,????,0,?,"38,367"
15179010,??????,502,????,143,????,0,?,686
15179090,????????????????????????????????????????????????????????????1516????????????,502,????,78987,????,0,?,"2,730,930"
15180000,"????????????????????,??????516??????????????????????????????",502,????,83518,????,0,?,"220,517"
15200000,????????????????????????,502,????,5168293,????,0,?,"1,921,715"
15211000,??????,502,????,4377,????,0,?,"52,390"
15219010,????,502,????,14675,????,0,?,"168,074"
16042019,??????????????????????????,502,????,902,????,0,?,346
16042099,??????????????????????,502,????,35080,????,0,?,"284,148"
16051000,??????????????,502,????,12038,????,0,?,"18,057"
16052100,????????????????????????????????,502,????,9578,????,0,?,"47,890"
16054090,????????????????????????,502,????,27,????,0,?,468
16055610,??????????????,502,????,130,????,0,?,628
16056100,????????????????,502,????,1188,????,0,?,"186,134"
17019910,????,502,????,514,????,0,?,"1,830"
17019990,????????????????????????,502,????,50,????,0,?,815
17021100,"????????,??????????????????????????99??",502,????,6004248,????,0,?,"4,591,520"
17021900,????????????????,502,????,919450,????,0,?,"784,849"
17022000,????????????,502,????,48,????,0,?,"1,465"
17023000,"????????????????,??????20??",502,????,20114,????,0,?,"88,715"
17025000,??????????,502,????,61,????,0,?,"3,601"
17026000,"????????????,??????50??,??????????",502,????,363,????,0,?,"1,393"
17029000,??????????????????????????????????,502,????,171686,????,0,?,"384,407"
17041000,"??????,????????????",502,????,2,????,0,?,36
17049000,????????????????????????????,502,????,99125,????,0,?,"874,457"
18031000,????????????,502,????,18144,????,0,?,"66,399"
18040000,??????????????,502,????,1,????,0,?,54
18050000,??????????????????????????,502,????,25339,????,0,?,"56,494"
18061000,????????????????????????,502,????,32296,????,0,?,"310,458"
18062000,??????????2kg??????????????????????????????????????????????????2kg??????????????????????,502,????,43436,????,0,?,"292,868"
18063100,"??????????????????????????,??????2kg",502,????,45590,????,0,?,"544,051"
18063200,"????????????????????????????,??????2kg",502,????,13034,????,0,?,"157,066"
18069000,??????????????????,502,????,332240,????,0,?,"1,153,645"
19011010,"??????????????????????????????,??????????????????5%????????",502,????,98619,????,0,?,"2,046,868"
19011090,"??????????????????????????????,????????????????40%??????????????????,??????????????????5%????????",502,????,262015,????,0,?,"5,582,620"
19012000,"??????1905????????????????????????????,????????????????40%??????????????????,??????????????????5%????????",502,????,57703,????,0,?,"81,809"
19019000,"??????????????????,????????????????40%??????????????????,??????????????????5%????????",502,????,103974,????,0,?,"317,818"
19021100,"??????????,????????????????????????",502,????,1329,????,0,?,"2,243"
19021900,"??????????,????????????????????????",502,????,798,????,0,?,"4,387"
19022000,"????????,????????????????????????????",502,????,353,????,0,?,"2,884"
19023030,??????????????,502,????,2590,????,0,?,"11,655"
19023090,??????????,502,????,93175,????,0,?,"117,411"
19041000,????????????????????????????????????,502,????,253827,????,0,?,"1,646,938"
19042000,????????????????????????????????????????,502,????,2519,????,0,?,"7,102"
19049000,??????????????????????????????????????????????????????????????????,502,????,150,????,0,?,411
19053100,??????,502,????,14717,????,0,?,"223,946"
19053200,????????????????,502,????,256,????,0,?,"1,376"
19054000,??????????????????????????,502,????,3104,????,0,?,"8,888"
19059000,????????????????????????????????????????????????????????????????????,502,????,61620,????,0,?,"1,340,249"
20011000,??????????????????????????????????,502,????,3205,????,0,?,"14,461"
20019090,????????????????????????????????????????,502,????,2200,????,0,?,"6,965"
20021010,????????,502,????,508,????,0,?,"1,469"
20021090,??????????????????????????????????????,502,????,186,????,0,?,"2,328"
20029011,????????????????5kg,502,????,65060,????,0,?,"106,441"
20029090,????????????????????????????????,502,????,276582,????,0,?,"315,012"
20039010,????????????,502,????,147,????,0,?,437
20041000,??????????????????????????????,502,????,5013762,????,0,?,"6,420,039"
20049000,??????????????????????????????????????,502,????,9040,????,0,?,"18,415"
20051000,????????,502,????,5872,????,0,?,"113,138"
20052000,????????????????????????????????,502,????,11571,????,0,?,"101,302"
20054000,????????????????????????????????,502,????,306,????,0,?,752
20055119,??????????????????????,502,????,5663,????,0,?,"9,554"
20055910,????????????????????,502,????,234,????,0,?,573
20057000,??????????????????????????,502,????,323,????,0,?,"4,132"
20059991,??????????????????????????????????????,502,????,3024,????,0,?,"4,692"
20059999,????????????????????????????????????,502,????,1061,????,0,?,"4,078"
20060090,????????????????????????????????????????,502,????,1620,????,0,?,"16,035"
20071000,????????,502,????,11421,????,0,?,"179,387"
20079100,??????????????????????????????????,502,????,718,????,0,?,"1,614"
20079910,????????????????????????????????????????,502,????,27,????,0,?,372
20079990,????????????????????????????????????????,502,????,45468,????,0,?,"166,679"
20081110,??????????,502,????,6183,????,0,?,"23,601"
20081120,????????,502,????,5566,????,0,?,"47,895"
20081130,??????,502,????,16064,????,0,?,"89,418"
20081910,??????????,502,????,15,????,0,?,401
20081920,????????????,502,????,19631,????,0,?,"188,483"
20081999,????????????????????????????????,502,????,368354,????,0,?,"4,717,442"
20083090,????????????????????????????,502,????,199553,????,0,?,"301,584"
20084010,??????,502,????,51,????,0,?,187
20086010,????????,502,????,2040,????,0,?,"2,303"
20086090,????????????????????,502,????,16453,????,0,?,"170,411"
20087010,??????,502,????,77,????,0,?,280
20089300,??????????????????????,502,????,1852402,????,0,?,"5,750,093"
20089700,????????????????????????,502,????,3903,????,0,?,"31,987"
20089931,????????,502,????,24,????,0,?,"1,236"
20089990,??????????????????????????????????????????????,502,????,571554,????,0,?,"3,339,739"
20091100,????????,502,????,20838,????,0,?,"20,718"
20091200,"??????????,????????????20",502,????,23617,????,0,?,"42,220"
20092100,"??????????????????,????????????20",502,????,1966,????,0,?,"3,516"
20092900,??????????????????????,502,????,1146,????,0,?,"1,335"
20093110,"??????,????????????????20",502,????,443,????,0,?,"1,869"
20093910,??????????,502,????,571,????,0,?,"1,528"
20095000,??????,502,????,8590,????,0,?,"13,857"
20096100,"??????,????????????30",502,????,268,????,0,?,"1,297"
20096900,??????????,502,????,67888,????,0,?,"155,199"
20097100,"??????,????????????20",502,????,34950,????,0,?,"73,226"
20097900,??????????,502,????,621,????,0,?,"1,930"
20098100,????????,502,????,29534,????,0,?,"122,139"
20098914,??????????,502,????,644,????,0,?,621
20098919,??????????????????,502,????,16249,????,0,?,"52,836"
20098920,??????????????,502,????,948,????,0,?,"6,400"
20099010,??????????,502,????,51627,????,0,?,"406,212"
20099090,??????????????????????????????,502,????,2217,????,0,?,"10,271"
21011100,??????????????,502,????,12734,????,0,?,"375,634"
21011200,??????????????????????????????????????,502,????,9692,????,0,?,"193,809"
21012000,????????????????????????????????????????,502,????,9403,????,0,?,"219,599"
21021000,????????,502,????,2,????,0,?,"1,483"
21022000,??????????????????????????????????,502,????,10,????,0,?,"1,186"
21023000,??????,502,????,25,????,0,?,95
21031000,????,502,????,10718,????,0,?,"18,631"
21032000,????????????????????????,502,????,267034,????,0,?,"384,448"
21033000,????????????????,502,????,49466,????,0,?,"77,559"
21039090,????????????????????????????????,502,????,256024,????,0,?,"1,194,920"
21041000,????????????,502,????,32969,????,0,?,"79,040"
21042000,????????????,502,????,4818,????,0,?,"121,225"
21050000,????????????????????????????????????,502,????,19252,????,0,?,"46,181"
21061000,????????????????????????,502,????,22552,????,0,?,"84,029"
21069090,??????????,502,????,1688324,????,0,?,"36,601,444"
22011010,????????????????????????????????,502,????,50106,??,50069,????,"50,655"
22011020,??????????????????????????????,502,????,8177,??,8163,????,"9,757"
22019011,??????????????????????????????????????,502,????,65,????,65506,????,"50,619"
22021000,??????????????????????????,502,????,128388,??,128114,????,"267,980"
22029900,??????????????,502,????,300197,??,299565,????,"1,730,415"
22030000,??????????????,502,????,261158,??,263003,????,"666,407"
22041000,????????,502,????,2321,??,2321,????,"365,259"
22042100,??????2????????????????????????,502,????,1115620,??,1105653,????,"11,129,135"
22042200,????2??????????????10??????????????????????(????????),502,????,282464,??,279405,????,"542,097"
22042900,????10??????????????????????????(????????),502,????,18720,??,18720,????,"49,500"
22051000,??????2??????????????????????,502,????,45768,??,45768,????,"130,993"
22060090,"??????????????????,????????????????????????????????????????????????????????????????????????????????????????????",502,????,28578,??,28476,????,"40,207"
22071000,"??????????,??????????????????80??",502,????,433,??,350,????,"23,062"
22072000,????????????????????????????,502,????,91283043,??,72089918,????,"38,702,302"
22083000,????????,502,????,184295,??,173738,????,"1,065,913"
22084000,??????????????????????????????????????,502,????,33820,??,31257,????,"86,375"
22085000,????????,502,????,1020,??,930,????,"1,848"
22086000,????????,502,????,41424,??,39069,????,"62,028"
22087000,????????????????,502,????,56026,??,51416,????,"208,831"
22089010,????????,502,????,240,??,219,????,790
22089090,??????80????????????????????????????,502,????,136121,??,133399,????,"188,639"
22090000,????????????????????????,502,????,51464,??,51826,????,"105,640"
23011019,????????????????,502,????,18373969,????,0,?,"15,313,854"
23012010,??????????,502,????,4400650,????,0,?,"7,123,210"
23012090,????????????????????????????????????????,502,????,123750,????,0,?,"256,450"
23024000,??????????????????????????,502,????,9630518,????,0,?,"2,368,164"
23032000,????????????????????????????????????,502,????,4301055,????,0,?,"974,458"
23033000,????????????????????????????,502,????,8448099,????,0,?,"1,612,321"
23040090,??????????????????????????,502,????,156834,????,0,?,"58,029"
23091010,????????????????????????????,502,????,9772,????,0,?,"1,039,266"
23091090,????????????????????????????,502,????,516392,????,0,?,"3,148,684"
23099010,????????????????,502,????,1285606,????,0,?,"3,399,571"
23099090,????????????????????,502,????,3864874,????,0,?,"4,203,160"
24022000,????????????,502,????,10519,????,7650,????,"254,804"
25010011,??????,502,????,168869,????,0,?,"115,988"
25010019,??????,502,????,4274,????,0,?,"21,524"
25010020,????????,502,????,333344,????,0,?,"3,519,578"
25010030,????,502,????,1222,????,0,?,"42,374"
25030000,"????????,??????????????????????????",502,????,73021631,????,0,?,"12,191,013"
25041010,????????????,502,????,2996,????,0,?,"3,745"
25041099,??????????????????????,502,????,3639,????,0,?,"26,315"
25049000,??????????????????????????,502,????,753,????,0,?,"50,647"
25051000,????????????,502,????,241472,????,0,?,"328,494"
25059000,??????????,502,????,3220,????,0,?,"17,388"
25061000,????,502,????,2393489,????,0,?,"7,531,419"
25062000,??????,502,????,0,????,0,?,334
25070010,??????,502,????,38313492,????,0,?,"8,615,743"
25081000,??????,502,????,4367035,????,0,?,"1,844,629"
25083000,????????,502,????,68801,????,0,?,"86,249"
25084000,????????,502,????,226541,????,0,?,"172,743"
25085000,??????????????????????,502,????,916246,????,0,?,"387,171"
25086000,??????????,502,????,139922,????,0,?,"69,855"
25111000,????????????????????,502,????,48013,????,0,?,"51,333"
25120010,??????,502,????,815447,????,0,?,"579,091"
25120090,??????????????????????????????,502,????,200,????,0,?,"6,599"
25131000,????,502,????,50293,????,0,?,"39,909"
25132000,????????????????????????????????????????,502,????,25023,????,0,?,"161,492"
25151100,??????????????????????????????,502,????,319160,????,0,?,"424,348"
25151200,????????????????????????????????????????,502,????,172,????,0,?,305
25152000,??????????????????????????????,502,????,203070,????,0,?,"113,761"
25161100,??????????????????????,502,????,863868,????,0,?,"215,367"
25162000,????,502,????,20,????,0,?,"5,210"
25169000,??????????????????,502,????,16300,????,0,?,"4,905"
25174100,????????????????????????,502,????,112266,????,0,?,"41,155"
25174900,????2515??2516????????????????????????????????????????????,502,????,3992,????,0,?,"1,979"
25182000,??????????????????,502,????,1,????,0,?,788
25199010,??????????,502,????,8006,????,0,?,"28,761"
25199020,????????????????????,502,????,19000,????,0,?,"19,608"
25199030,????????????????,502,????,44996,????,0,?,"56,462"
25199091,????????????,502,????,572052,????,0,?,"554,222"
25199099,??????????,502,????,3839,????,0,?,"14,530"
25201000,??????????????,502,????,124270,????,0,?,"66,499"
25202010,????????????,502,????,142660,????,0,?,"197,130"
25202090,??????????,502,????,39576,????,0,?,"39,530"
25210000,????????????????????????????????????????????????????????,502,????,1,????,0,?,16
25221000,??????,502,????,13773,????,0,?,"23,357"
25222000,??????,502,????,3,????,0,?,130
25232100,"??????,????????????????",502,????,23740,????,0,?,"32,394"
25232900,??????????????,502,????,50290,????,0,?,"37,146"
25233000,????????,502,????,183886,????,0,?,"134,211"
25239000,????????????,502,????,57375,????,0,?,"83,607"
25249090,????????,502,????,0,????,0,?,"1,049"
25252000,??????,502,????,56600,????,0,?,"155,218"
25262020,????????????????????,502,????,771794,????,0,?,"533,110"
25280010,????????????????(????????????),502,????,500,????,0,?,877
25291000,????,502,????,0,????,0,?,811
25292200,????????????????????97????????,502,????,953,????,0,?,"3,822"
25301020,??????????????????????,502,????,109,????,0,?,768
25302000,??????????????????????????????,502,????,5,????,0,?,4
25309020,??????????,502,????,354500,????,0,?,"843,710"
25309091,??????,502,????,47612,????,0,?,"99,185"
25309099,????????????,502,????,447079,????,0,?,"310,996"
26011200,??????????????????????,502,????,252450000,????,0,?,"33,266,104"
26030000,??????????????,502,????,25264620,????,0,?,"41,710,039"
26131000,??????????????????????,502,????,126000,????,0,?,"1,470,895"
26139000,??????????????????,502,????,145150,????,0,?,"1,160,926"
26151000,??????????????,502,????,50025988,????,0,?,"17,993,605"
26159090,??????????????????????????,502,????,7638,????,0,?,"152,267"
26169000,??????????????????????,502,????,7347697,????,0,?,"33,152,213"
26219000,"??????????????,????????????????????",502,????,30000,????,0,?,"47,556"
27011290,????????,502,????,75915851,????,0,?,"7,268,250"
27040010,????????????,502,????,3402,????,0,?,"3,234"
27074000,??,502,????,0,????,0,?,700
27075000,"??????????????,????ISO 3405??????????250??????????????????????????????????65??",502,????,22063127,????,0,?,"15,995,779"
27079910,??,502,????,59929,????,0,?,"46,399"
27079990,????????????????????????????????????????,502,????,3325095,????,0,?,"2,965,169"
27081000,????,502,????,30,????,0,?,736
27090000,??????????????????????????????,502,????,2005899099,????,0,?,"995,975,331"
27101220,"??????,??????????????",502,????,37842752,????,52412212,??,"23,000,446"
27101230,"??????????????????????????????????,??????????????",502,????,700385,????,897892,??,"1,000,860"
27101299,"??????????????????,??????????????",502,????,697175,????,0,?,"1,140,985"
27101919,"????????????,??????????????",502,????,11559,????,14188,??,"32,975"
27101922,"5~7????????,??????????????",502,????,373440,????,379042,??,"132,571"
27101923,"????,????????????",502,????,35600,????,41866,??,"20,114"
27101991,"??????,??????????????",502,????,1673478,????,1884357,??,"5,179,404"
27101992,"??????,??????????????",502,????,395948,????,445839,??,"1,903,010"
27101993,"????????????,??????????????",502,????,1205338,????,1357211,??,"1,390,062"
27101994,"??????????????????????,??????????????",502,????,32115,????,0,?,"165,238"
27101999,"????????????????????????????????????????????????????????????,??????????????",502,????,683736,????,693992,??,"1,906,640"
27102000,"????????????????????????????????????????????????????????????(????????????70%)????????????????????,????????????,??????????",502,????,30170,????,36204,??,"66,599"
27111100,??????????,502,????,506484876,????,0,?,"250,961,991"
27111200,????????,502,????,399943436,????,0,?,"242,286,219"
27111390,????????????,502,????,36701142,????,0,?,"20,852,118"
27111990,????????????????????????????,502,????,0,????,0,?,"3,347"
27112900,??????????????????????,502,????,80,????,0,?,"12,472"
27121000,??????,502,????,77510,????,0,?,"237,150"
27122000,"????,????????????????0.75??",502,????,81370,????,0,?,"352,793"
27129010,????????,502,????,178136,????,0,?,"609,043"
27129090,????????????????????????????????????????,502,????,62475,????,0,?,"252,761"
27131110,"????????????,????????3%",502,????,173366895,????,0,?,"26,647,136"
27131190,????????????????,502,????,49364634,????,0,?,"5,496,573"
27131290,????????????????,502,????,50949,????,0,?,"45,505"
27132000,????????,502,????,70218,????,0,?,"74,296"
27149010,??????????????????,502,????,38480,????,0,?,"57,509"
27150000,??????????????????????????????????,502,????,232350,????,0,?,"827,627"
28012000,??,502,????,1,????,0,?,727
