Product,????????,????????????,????????????,First Quantity,????????????,Second Quantity,????????????,Value
03032500,????????,502,????,34105,????,0,?,"48,585"
03033110,????????(????????????),502,????,958417,????,0,?,"3,208,780"
03033190,????????????,502,????,61,????,0,?,47
03033900,????????????,502,????,69012364,????,0,?,"112,027,806"
03035100,??????,502,????,12319352,????,0,?,"20,992,752"
03036300,??????,502,????,15357520,????,0,?,"45,149,964"
03036700,????????,502,????,13440368,????,0,?,"19,529,768"
03036900,??????????????????????????????????????????????????????????????????????????????????,502,????,46800,????,0,?,"61,961"
03038930,??????(????????),502,????,239845,????,0,?,"360,844"
03038990,??????????,502,????,28402552,????,0,?,"63,510,986"
03039100,????????????????????,502,????,1543730,????,0,?,"6,552,536"
03039900,????????????????????,502,????,648973,????,0,?,"1,785,813"
03047100,??????????,502,????,82864,????,0,?,"174,020"
03047500,????????????,502,????,3082650,????,0,?,"12,532,303"
03049400,????????????,502,????,4641140,????,0,?,"18,749,988"
03049500,??????????????????????????????????????????????????????????????????????????????????,502,????,970812,????,0,?,"1,608,762"
03049900,??????????,502,????,334560,????,0,?,"1,261,496"
03052000,????????????????????????????????????,502,????,101856,????,0,?,"411,619"
03061100,????????????????????,502,????,68000,????,0,?,"1,574,608"
03061490,????????,502,????,1566347,????,0,?,"23,940,554"
03063190,??????????????????????????????????????,502,????,1403903,????,0,?,"66,965,456"
03063290,????????????????????????????,502,????,5476543,????,0,?,"141,771,858"
03063392,????????????????????????????,502,????,8273,????,0,?,"133,146"
03063399,????????????????????????????,502,????,3327142,????,0,?,"73,754,127"
03063590,????????????????????????????????????????????,502,????,6085,????,0,?,"270,230"
03063610,??????????????????????,502,????,6900,????,0,?,"8,164,971"
03063990,????????????????????????????????????????????????????????????????????????????????????,502,????,275,????,0,?,"13,239"
03071190,??????????????????????????,502,????,44842,????,0,?,"275,613"
03072200,??????,502,????,9785,????,0,?,"361,668"
03072900,??????????????????????????,502,????,10000,????,0,?,"253,529"
03073190,??????????????????????????,502,????,253,????,0,?,"1,776"
03074310,????????????????????????????????????????????????????????????????????????????????????????,502,????,24640093,????,0,?,"81,453,049"
03074390,??????????????????,502,????,5663110,????,0,?,"13,870,382"
03078400,??????,502,????,60526,????,0,?,"1,065,868"
03079190,????????????????????????????????????,502,????,2835864,????,0,?,"99,822,700"
03079200,??????????????????,502,????,14892,????,0,?,"415,284"
03081200,??????,502,????,45200,????,0,?,"847,047"
03081900,??????????????????????????,502,????,2428,????,0,?,"61,536"
03082190,??????????????????????????,502,????,50223,????,0,?,"486,488"
04012000,"??????????????????????????????????????, ??????????1%,????????6%",502,????,121769,????,0,?,"195,169"
04021000,????????????????????????????????????????1.5??,502,????,45920249,????,0,?,"130,071,807"
04022100,????????????????????????????????????????1.5??????????????????????,502,????,1828860,????,0,?,"9,622,557"
04022900,????????????????????????????????????????1.5????????????????????,502,????,114718,????,0,?,"249,810"
04029100,????????????????????????????????????,502,????,1133,????,0,?,"4,923"
04029900,??????????????????????????????????,502,????,137381,????,0,?,"355,598"
04031000,????,502,????,73571,????,0,?,"522,645"
04039000,??'??????????????????????????????????????????????????????????????,502,????,61048,????,0,?,"186,845"
04041000,??????????????????????????????????????????????,502,????,286419132,????,0,?,"288,640,219"
04049000,????????????????????????????????????????????,502,????,6021,????,0,?,"288,159"
04051000,????,502,????,209885,????,0,?,"1,023,029"
04052000,????,502,????,40,????,0,?,83
04059000,??????????????????????,502,????,1503762,????,0,?,"8,353,374"
04061000,????????????????????????,502,????,372591,????,0,?,"1,764,557"
04062000,????????????????????,502,????,2100036,????,0,?,"12,010,326"
04063000,????????????????????????????????????,502,????,548727,????,0,?,"3,378,814"
04064000,????????????????????????????????????????,502,????,457,????,0,?,"6,230"
04069000,????????????,502,????,5625589,????,0,?,"27,890,913"
04090000,????????,502,????,99018,????,0,?,"676,766"
04100010,????,502,????,2,????,0,?,63
04100041,????????,502,????,4,????,0,?,138
04100043,??????,502,????,44,????,0,?,"18,114"
04100049,??????????,502,????,140,????,0,?,"4,124"
05040011,??????????????????????????,502,????,32625975,????,0,?,"54,658,065"
05040012,????????????,502,????,100780,????,0,?,"428,147"
05040021,????????????,502,????,1385823,????,0,?,"2,081,369"
05040029,????????????,502,????,36697500,????,0,?,"181,495,426"
05040090,????????????????????????????,502,????,2252396,????,0,?,"11,003,947"
05051000,????????????????,502,????,687064,????,0,?,"5,008,343"
05059090,????????????????????????????????????????,502,????,878679,????,0,?,"1,645,635"
05079090,????????????????????????????????????????????????????????,502,????,94621,????,0,?,"1,068,504"
05080090,????????????????????????????????????????????,502,????,70907,????,0,?,"41,051"
05111000,????????,502,????,8202,????,0,?,"75,131,900"
05119111,????????,502,????,77,????,0,?,"58,171"
05119190,??????????????????????????????????????????????????????3??????????,502,????,752385,????,0,?,"2,633,344"
05119910,????????????????????????,502,????,2,????,0,?,"9,345"
05119920,????????,502,????,51,????,0,?,"6,448,903"
05119990,??????????????????????????????????????????1??????????,502,????,220,????,0,?,"1,978,970"
06011091,????????????????????????????????????????????,502,????,129250,??,4895,????,"122,946"
06021000,??????????????????,502,????,2836,??,13,????,"5,086"
06022010,??????????????????????,502,????,15105,??,577,????,"19,113"
06024010,????????,502,????,5500,??,1468,????,"24,795"
06029010,????????,502,????,3534664,????,0,?,"7,414,881"
06029091,????????????,502,????,1092905,??,29560,????,"210,172"
06029099,????????????,502,????,4,??,1,????,100
06031900,??????????????????????????????????,502,????,1134,????,20429,??,"21,316"
06042090,??????????????????????????????????????????????????????????,502,????,2553,????,0,?,"43,667"
06049090,????????????????????????????????????????????????????????????,502,????,16654,????,0,?,"126,406"
07061000,??????????????????????,502,????,800,????,0,?,"2,577"
07102100,????????,502,????,53640,????,0,?,"81,340"
07104000,??????????,502,????,8672677,????,0,?,"12,064,036"
07108090,??????????????,502,????,279108,????,0,?,"249,097"
07109000,????????????,502,????,14791,????,0,?,"45,574"
07122000,??????,502,????,85761,????,0,?,"349,957"
07123200,??????,502,????,1780,????,0,?,"28,565"
07123300,??????,502,????,40,????,0,?,641
07123910,??????,502,????,23,????,0,?,567
07123999,??????????????????,502,????,200,????,0,?,"4,131"
07129050,??????,502,????,4578,????,0,?,"41,863"
07129099,??????????????????????,502,????,3109,????,0,?,"85,735"
07131010,????????,502,????,185149,????,0,?,"224,236"
07131090,??????????,502,????,64288296,????,0,?,"23,909,870"
07132090,????????????,502,????,5,????,0,?,47
07133310,????????,502,????,271,????,0,?,"2,718"
07133390,??????????,502,????,6603907,????,0,?,"5,950,859"
07134090,??????????,502,????,7435763,????,0,?,"4,675,433"
07135010,????????,502,????,25,????,0,?,"2,100"
07139010,????????????????,502,????,810,????,0,?,812
07139090,??????????????????????,502,????,68040,????,0,?,"39,489"
08011100,??????,502,????,1561,????,0,?,"13,572"
08012200,??????????,502,????,292,????,0,?,"6,814"
08013200,????????,502,????,49,????,0,?,"1,018"
08021100,????????????,502,????,51509793,????,0,?,"175,427,712"
08021200,??????,502,????,20851451,????,0,?,"105,444,245"
08022100,??????????,502,????,12337197,????,0,?,"37,840,496"
08023100,??????????,502,????,1699623,????,0,?,"3,543,320"
08023200,??????,502,????,1005721,????,0,?,"5,871,376"
08025100,????????????????(??????),502,????,63341633,????,0,?,"457,864,061"
08025200,??????????????(??????),502,????,364950,????,0,?,"2,174,779"
08026190,??????????????????????(????????),502,????,2654409,????,0,?,"11,944,832"
08026200,????????????????(????????),502,????,41731,????,0,?,"625,968"
08029090,????????????????,502,????,14204669,????,0,?,"51,009,813"
08044000,????????????,502,????,134344,????,0,?,"571,551"
08051000,??????????,502,????,31440952,????,0,?,"47,889,185"
08052190,??????????????????????????????????,502,????,146088,????,0,?,"279,540"
08054000,??????????????,502,????,17358,????,0,?,"37,830"
08055000,??????????,502,????,536715,????,0,?,"1,054,367"
08061000,??????,502,????,917177,????,0,?,"3,568,509"
08062000,??????,502,????,3072002,????,0,?,"8,260,420"
08081000,??????,502,????,8007083,????,0,?,"17,562,663"
08083090,????????,502,????,105690,????,0,?,"194,253"
08092900,??????????,502,????,8644258,????,0,?,"65,847,232"
08093000,??????????????,502,????,33863,????,0,?,"128,848"
08094000,????????????,502,????,2944614,????,0,?,"14,264,293"
08101000,??????,502,????,958,????,0,?,"7,720"
08104000,????????????????????????????????????,502,????,2275,????,0,?,"29,155"
08111000,????????,502,????,11489,????,0,?,"47,730"
08119090,????????????????????,502,????,439263,????,0,?,"1,190,579"
08131000,????,502,????,23,????,0,?,498
08132000,??????????,502,????,4699402,????,0,?,"7,645,662"
08133000,??????,502,????,1707,????,0,?,"41,482"
08134010,??????????,502,????,1,????,0,?,31
08134030,????,502,????,96,????,0,?,"1,930"
08134090,??????????,502,????,139010,????,0,?,"347,611"
08135000,????????????????????,502,????,49,????,0,?,"1,413"
08140000,??????????????????????????????????????????????????????????????????????????????????????,502,????,0,????,0,?,140
09011100,????????????????????????,502,????,8388,????,0,?,"413,026"
09012100,????????????????????????,502,????,1502193,????,0,?,"14,511,781"
09012200,????????????????????????,502,????,44638,????,0,?,"653,302"
09019010,??????????????????,502,????,122,????,0,?,"3,668"
09019020,??????????????????,502,????,439,????,0,?,"14,861"
09021010,??????????????????????3kg,502,????,1788,????,0,?,"115,646"
09021090,??????????????????????3kg,502,????,1579,????,0,?,"128,154"
09022010,??????????????????????3kg,502,????,211,????,0,?,"23,474"
09022090,??????????????????????3kg,502,????,32,????,0,?,"1,687"
09023010,????????????????????????3kg,502,????,1484,????,0,?,"100,277"
09023031,????????????????????????????????????3????,502,????,0,????,0,?,7
09023090,??????????????????????????????????????????????????????????3kg,502,????,6245,????,0,?,"292,572"
09024010,????????????????????????3kg,502,????,1,????,0,?,206
09024090,??????????????????????????????????????????????????????????3kg,502,????,82,????,0,?,"5,927"
09030000,??????,502,????,59,????,0,?,"1,476"
09041100,????????,502,????,3936,????,0,?,"81,467"
09041200,????????,502,????,7445,????,0,?,"62,052"
09042100,????????????,502,????,140000,????,0,?,"154,198"
09042200,??????????,502,????,3474,????,0,?,"38,336"
09061900,??????????????????????,502,????,2,????,0,?,193
09062000,??????????????????,502,????,573,????,0,?,"42,410"
09083200,??????????,502,????,1,????,0,?,271
09093200,????????????,502,????,1043,????,0,?,"1,339"
09096210,??????????????,502,????,0,????,0,?,183
09096290,????????????????????????????????????????,502,????,318,????,0,?,285
09101200,????????,502,????,726,????,0,?,839
09103000,????,502,????,726,????,0,?,"42,917"
09109100,????????????????????????????????,502,????,267,????,0,?,"8,629"
09109900,??????????????,502,????,9329,????,0,?,"77,680"
10011900,????????????,502,????,991643654,????,0,?,"311,538,118"
10019900,??????????????????????????,502,????,1734839965,????,0,?,"549,283,773"
10039000,????????,502,????,235206,????,0,?,"77,710"
10041000,????????,502,????,3783230,????,0,?,"2,147,586"
10049000,????????,502,????,23,????,0,?,985
10059000,??????????????,502,????,19827120823,????,0,?,"5,592,180,911"
10061021,??????????????????????6??????????????2??,502,????,68,????,0,?,"1,644"
10061029,????????????????????????6??????????????2??,502,????,4,????,0,?,8
10062020,??????????????????6??????????????2??,502,????,3988,????,0,?,"3,949"
10063020,??????????????????6??????????????2??,502,????,5624,????,0,?,"4,975"
10063080,????????????????????6??????????????2??,502,????,57,????,0,?,628
10071000,????????????,502,????,5,????,0,?,21
10079000,????????????,502,????,6547017005,????,0,?,"2,123,053,836"
10085010,????????????,502,????,0,????,0,?,23
10089010,????????????,502,????,0,????,0,?,292
10089090,??????????,502,????,51,????,0,?,867
11010000,??????????????????,502,????,629333,????,0,?,"608,105"
11022000,????????,502,????,222,????,0,?,526
11029029,????????????????????????????????6????????????????2????????,502,????,2,????,0,?,13
11029090,??????????????,502,????,21943,????,0,?,"91,708"
11031100,??????????????,502,????,1037,????,0,?,"2,160"
11031910,??????????????,502,????,2247,????,0,?,"4,557"
11041200,????????????????,502,????,51025,????,0,?,"100,175"
11041910,????????????????,502,????,340,????,0,?,238
11041990,????????????????????,502,????,2,????,0,?,217
11042200,????????????????,502,????,54409,????,0,?,"142,105"
11042300,????????????????,502,????,227,????,0,?,197
11042990,??????????????????????,502,????,28,????,0,?,372
11043000,????????????????????????????????,502,????,1940,????,0,?,"6,882"
11051000,??????????????????????,502,????,1317477,????,0,?,"2,126,433"
11052000,??????????????????????,502,????,7,????,0,?,179
11061000,????0713??????????????????????,502,????,5521989,????,0,?,"2,473,036"
11063000,??8????????????????????????,502,????,59018,????,0,?,"394,637"
11071000,????????????,502,????,37697,????,0,?,"23,283"
11072000,????????????,502,????,13556,????,0,?,"13,023"
11081200,????????,502,????,1396870,????,0,?,"2,033,613"
11081300,??????????,502,????,38023,????,0,?,"78,997"
11081400,????????,502,????,22,????,0,?,149
11081900,??????????,502,????,526221,????,0,?,"233,102"
11082000,????,502,????,0,????,0,?,"3,437"
12019010,????????????????,502,????,31622747590,????,0,?,"16,557,710,686"
12024100,????????????????????????,502,????,180471144,????,0,?,"108,940,753"
12024200,??????????????????????????,502,????,10615469,????,0,?,"10,134,763"
12030000,????????,502,????,92,????,0,?,"1,912"
12040000,????????????????????,502,????,543657,????,0,?,"411,335"
12051090,??????????????????,502,????,28,????,0,?,517
12060010,??????????,502,????,1225,????,0,?,"276,163"
12072100,????????,502,????,6,????,0,?,519
12072900,????????,502,????,9900545,????,0,?,"3,208,175"
12074010,????????,502,????,4,????,0,?,429
12074090,????????,502,????,20201,????,0,?,"25,622"
12075090,????????,502,????,445524,????,0,?,"317,694"
12077010,??????????,502,????,396,????,0,?,"51,256"
12079999,????????????????????,502,????,80876,????,0,?,"1,678,263"
12081000,??????,502,????,11,????,0,?,522
12089000,????????????????????????????????????????,502,????,394,????,0,?,"5,300"
12092100,????????,502,????,72050,????,0,?,"335,700"
12092200,????????,502,????,1164708,????,0,?,"4,538,963"
12092300,??????,502,????,18267254,????,0,?,"38,730,826"
12092400,????????????,502,????,6776224,????,0,?,"24,793,411"
12092500,??????????,502,????,17416896,????,0,?,"21,874,865"
12092990,????????????????,502,????,1590214,????,0,?,"1,926,364"
12093000,????????????????,502,????,11406,????,0,?,"7,122,040"
12099100,????????,502,????,287230,????,0,?,"19,581,603"
12099900,??????????????????????????,502,????,7157677,????,0,?,"35,180,895"
12101000,????????????????????????????,502,????,733,????,0,?,"10,334"
12102000,????????????????????????????????,502,????,491275,????,0,?,"7,929,997"
12112010,??????,502,????,217149,????,0,?,"14,236,869"
12119039,??????????????????????????????????,502,????,1002,????,0,?,"6,624"
12119050,????????????????????????????,502,????,30891,????,0,?,"185,415"
12119099,????????????????????????????????????????,502,????,59427,????,0,?,"476,844"
12122110,????,502,????,5,????,0,?,170
12122141,??????,502,????,0,????,0,?,68
12122190,??????????????????????????????????,502,????,30,????,0,?,"5,586"
12122990,??????????????????????????????????,502,????,1,????,0,?,"3,858"
12129100,????,502,????,300,????,0,?,"5,856"
12129912,??????,502,????,3277,????,0,?,"28,401"
12129919,??????????????????????????????????????,502,????,1,????,0,?,14
12129999,??????????????????,502,????,47,????,0,?,45
12149000,??????????,502,????,1433910906,????,0,?,"567,053,473"
13012000,????????,502,????,26861,????,0,?,"109,858"
13019090,????????????????,502,????,854,????,0,?,"36,872"
13021200,??????????????,502,????,60,????,0,?,"5,525"
13021300,????????????????,502,????,69,????,0,?,"11,220"
13021940,??????????????,502,????,0,????,0,?,16
13021990,??????????????????,502,????,338973,????,0,?,"7,170,101"
13022000,????????????????????????,502,????,200,????,0,?,"8,976"
13023100,????,502,????,3765,????,0,?,"339,564"
13023200,??????????????????????????????????????????????????????????,502,????,426752,????,0,?,"2,925,810"
13023911,??????,502,????,786837,????,0,?,"12,986,398"
13023919,??????????????????????????????????????,502,????,565,????,0,?,"75,151"
13023990,??????????????????????????????,502,????,755,????,0,?,"15,914"
14011000,??,502,????,0,????,0,?,10
14042000,??????,502,????,17686978,????,0,?,"8,316,463"
14049090,????????????????????????,502,????,114780,????,0,?,"231,221"
15029000,??????????????,502,????,108697,????,0,?,"203,934"
15041000,????????????????,502,????,38932,????,0,?,"3,220,378"
15042000,????????????????????????????????,502,????,1015903,????,0,?,"50,757,305"
15060000,??????????????????????????????????????????????????????,502,????,13418,????,0,?,"2,114,360"
15071000,??????????,502,????,10561471,????,0,?,"8,435,015"
15079000,??????????????????,502,????,1157,????,0,?,"6,871"
15081000,????????????,502,????,5310443,????,0,?,"8,108,136"
15089000,????????????????????,502,????,52,????,0,?,467
15091000,??????????????,502,????,1434,????,0,?,"25,680"
15099000,??????????????????????,502,????,13,????,0,?,272
15100000,??????????????????????????????????????????????????,502,????,25,????,0,?,420
15111000,????????????,502,????,19,????,0,?,666
15121100,????????????????????,502,????,6222,????,0,?,"35,973"
15121900,????????????????????????????,502,????,41742,????,0,?,"255,122"
15122900,????????????????????,502,????,1958,????,0,?,"12,608"
15131100,????????????,502,????,8458,????,0,?,"99,805"
15131900,????????????????????,502,????,12491,????,0,?,"107,618"
15132900,??????????????????????????????????????,502,????,15,????,0,?,321
15141100,????????????????????,502,????,1,????,0,?,95
15141900,????????????????????????????,502,????,72152,????,0,?,"155,674"
15149110,????????????,502,????,227353,????,0,?,"376,374"
15149190,????????????,502,????,18,????,0,?,172
15149900,????????????????????????????,502,????,380,????,0,?,"6,094"
15151100,??????????????,502,????,5680,????,0,?,"102,614"
15151900,??????????????????????,502,????,2944826,????,0,?,"3,178,217"
15152900,????????????????????,502,????,9161,????,0,?,"38,591"
15153000,????????????????,502,????,34024,????,0,?,"747,576"
15155000,????????????????,502,????,7792,????,0,?,"469,065"
15159010,????????????????????,502,????,11884,????,0,?,"201,009"
15159090,??????????????????????????????,502,????,254008,????,0,?,"21,473,807"
15161000,????????????????????????????????????????,502,????,134,????,0,?,"56,884"
15162000,????????????????????????????????????????,502,????,659567,????,0,?,"2,613,525"
15171000,????????????????????,502,????,65700,????,0,?,"395,708"
15179010,??????,502,????,7350,????,0,?,"23,229"
15179090,????????????????????????????????????????????????????????????1516????????????,502,????,515688,????,0,?,"20,298,777"
15180000,????????????????????????????516??????????????????????????????,502,????,2414196,????,0,?,"7,363,519"
15200000,????????????????????????,502,????,4082067,????,0,?,"1,501,736"
15211000,??????,502,????,26577,????,0,?,"342,282"
15219010,????,502,????,39539,????,0,?,"442,183"
16010010,????????????????????????????????????????????????????????????,502,????,72000,????,0,?,"399,512"
16010020,????????????????????????????????????????????,502,????,2176,????,0,?,"5,875"
16023291,??????????????????????,502,????,2857,????,0,?,"14,063"
16025090,????????????????????????????,502,????,1,????,0,?,24
16041190,????????????????????????????????,502,????,6083,????,0,?,"98,278"
16041400,????????????????????????????????????????????????????,502,????,15132,????,0,?,"130,406"
16041990,????????????????????????????????,502,????,16611,????,0,?,"256,952"
16042019,??????????????????????????,502,????,8812,????,0,?,"130,085"
16051000,??????????????,502,????,17677,????,0,?,"26,515"
16056100,????????????????,502,????,44063,????,0,?,"2,405,014"
17011400,"??????????, ????????????????",502,????,26,????,0,?,824
17019100,??????????????????????????????????????????,502,????,73,????,0,?,890
17019910,????,502,????,111883,????,0,?,"3,298,786"
17019990,????????????????????????,502,????,26265,????,0,?,"114,497"
17021100,????????????????????????????????????99??,502,????,75113520,????,0,?,"91,714,096"
17021900,????????????????,502,????,2025301,????,0,?,"3,069,020"
17022000,????????????,502,????,3338,????,0,?,"30,968"
17023000,????????????????????????20??,502,????,274797,????,0,?,"1,620,937"
17024000,??????????????20??????????50??????????????,502,????,37,????,0,?,"2,446"
17025000,??????????,502,????,352394,????,0,?,"272,039"
17026000,????????????????????50??????????????,502,????,26583,????,0,?,"308,627"
17029011,????????????????????,502,????,90,????,0,?,"3,488"
17029012,????????????????????????????????????????????????????50%,502,????,825,????,0,?,"14,637"
17029090,"??????????????????????????????????,????????????",502,????,183186,????,0,?,"448,723"
17041000,????????????????????,502,????,1784,????,0,?,"84,224"
17049000,????????????????????????????,502,????,2638314,????,0,?,"38,949,172"
18010000,????????????????????????????????,502,????,527,????,0,?,"10,500"
18031000,????????????,502,????,10841,????,0,?,"21,747"
18040000,??????????????,502,????,44721,????,0,?,"152,710"
18050000,??????????????????????????,502,????,32707,????,0,?,"381,162"
18061000,????????????????????????,502,????,142753,????,0,?,"746,691"
18062000,??????????2kg??????????????????????????????????????????????????2kg??????????????????????,502,????,1644514,????,0,?,"19,380,173"
18063100,??????????????????????????????????2kg,502,????,459574,????,0,?,"5,249,258"
18063200,????????????????????????????????????2kg,502,????,206127,????,0,?,"3,017,942"
18069000,??????????????????,502,????,2633280,????,0,?,"18,913,209"
19011010,"??????????????????????????????,??????????????????5%????????",502,????,665216,????,0,?,"18,236,106"
19011090,"??????????????????????????????,????????????????40%??????????????????????????????????????5%????????",502,????,1408727,????,0,?,"19,299,267"
19012000,??????1905??????????????????????????????????????????????40%??????????????????????????????????????5%????????,502,????,1391806,????,0,?,"2,716,154"
19019000,????????????????????????????????????40%??????????????????????????????????????5%????????,502,????,1173568,????,0,?,"3,388,215"
19021100,????????????????????????????????????,502,????,0,????,0,?,42
19021900,????????????????????????????????????,502,????,3968,????,0,?,"12,681"
19022000,??????????????????????????????????????,502,????,1574,????,0,?,"18,898"
19023010,??????,502,????,346,????,0,?,"2,535"
19023030,??????????????,502,????,16453,????,0,?,"269,204"
19023090,??????????,502,????,27762,????,0,?,"146,291"
19024000,????????????,502,????,2,????,0,?,50
19030000,??????????????????????????????????????????????????????,502,????,1,????,0,?,1
19041000,????????????????????????????????????,502,????,2156043,????,0,?,"15,388,940"
19042000,????????????????????????????????????????,502,????,295389,????,0,?,"614,345"
19049000,??????????????????????????????????????????????????????????????????,502,????,5391,????,0,?,"53,763"
19051000,????????????,502,????,0,????,0,?,117
19053100,??????,502,????,500284,????,0,?,"8,291,185"
19053200,????????????????,502,????,3976,????,0,?,"22,715"
19054000,??????????????????????????,502,????,38690,????,0,?,"240,745"
19059000,????????????????????????????????????????????????????????????????????,502,????,1139338,????,0,?,"10,808,646"
20011000,??????????????????????????????????,502,????,114513,????,0,?,"448,072"
20019090,????????????????????????????????????????,502,????,12500,????,0,?,"38,446"
20021010,????????,502,????,31416,????,0,?,"49,128"
20021090,??????????????????????????????????????,502,????,31,????,0,?,374
20029011,????????????????5kg,502,????,134607,????,0,?,"222,990"
20029090,????????????????????????????????,502,????,3378557,????,0,?,"4,215,829"
20039010,????????????,502,????,943,????,0,?,"2,685"
20041000,??????????????????????????????,502,????,37233264,????,0,?,"45,554,281"
20049000,??????????????????????????????????????,502,????,46112,????,0,?,"127,895"
20051000,????????,502,????,6570,????,0,?,"62,577"
20052000,????????????????????????????????,502,????,410098,????,0,?,"2,902,384"
20054000,????????????????????????????????,502,????,374,????,0,?,"1,008"
20055119,??????????????????????,502,????,8485,????,0,?,"16,149"
20055199,????????????????????????????????????,502,????,1,????,0,?,36
20055910,????????????????????,502,????,102,????,0,?,497
20055990,????????????????????????????????????????,502,????,45,????,0,?,483
20057000,??????????????????????????,502,????,1,????,0,?,33
20058000,??????????????????????????,502,????,43424,????,0,?,"339,464"
20059991,??????????????????????????????????????,502,????,48296,????,0,?,"93,928"
20059999,????????????????????????????????????,502,????,339041,????,0,?,"268,723"
20060090,????????????????????????????????????????,502,????,3805806,????,0,?,"11,351,855"
20071000,????????,502,????,66631,????,0,?,"643,440"
20079100,??????????????????????????????????,502,????,1668,????,0,?,"17,235"
20079910,????????????????????????????????????????,502,????,55032,????,0,?,"180,064"
20079990,????????????????????????????????????????,502,????,570791,????,0,?,"2,133,071"
20081110,??????????,502,????,18,????,0,?,221
20081120,????????,502,????,117709,????,0,?,"752,730"
20081130,??????,502,????,371436,????,0,?,"1,435,704"
20081190,??????????????????????,502,????,24105,????,0,?,"138,945"
20081910,??????????,502,????,480,????,0,?,"6,560"
20081920,????????????,502,????,14361,????,0,?,"193,428"
20081999,????????????????????????????????,502,????,21823256,????,0,?,"195,821,475"
20082090,??????????????????????,502,????,1,????,0,?,58
20083010,??????????????,502,????,570008,????,0,?,"628,604"
20083090,????????????????????????????,502,????,3126522,????,0,?,"3,705,403"
20084010,??????,502,????,7,????,0,?,72
20085000,??????????????????,502,????,2908,????,0,?,"10,880"
20086010,????????,502,????,16320,????,0,?,"17,537"
20086090,????????????????????,502,????,31787,????,0,?,"379,341"
20087010,??????,502,????,68,????,0,?,267
20087090,????????????????????,502,????,6,????,0,?,115
20088000,????????????????????,502,????,11,????,0,?,512
20089300,??????????????????????,502,????,10937551,????,0,?,"31,359,600"
20089700,????????????????????????,502,????,7329,????,0,?,"101,718"
20089934,??????,502,????,0,????,0,?,49
20089939,????????????????????????????????????,502,????,9,????,0,?,"1,767"
20089990,??????????????????????????????????????????????,502,????,3639109,????,0,?,"15,972,281"
20091200,????????????????????????20,502,????,82498,????,0,?,"150,416"
20091900,????????,502,????,9,????,0,?,20
20092100,????????????????????????????????20,502,????,8640,????,0,?,"18,000"
20092900,??????????????????????,502,????,60869,????,0,?,"361,684"
20093110,????????????????????????20,502,????,504,????,0,?,"3,042"
20093910,??????????,502,????,94042,????,0,?,"439,994"
20093990,??????????????????????,502,????,196,????,0,?,"1,149"
20094100,????????????????????20,502,????,252,????,0,?,"1,209"
20095000,??????,502,????,7847,????,0,?,"31,101"
20096100,????????????????????30,502,????,110545,????,0,?,"177,200"
20096900,??????????,502,????,844718,????,0,?,"3,197,461"
20097100,????????????????????20,502,????,172036,????,0,?,"345,600"
20097900,??????????,502,????,413,????,0,?,"3,030"
20098100,????????,502,????,683514,????,0,?,"2,225,887"
20098912,??????,502,????,29138,????,0,?,"126,711"
20098913,??????????,502,????,91052,????,0,?,"461,486"
20098914,??????????,502,????,928,????,0,?,"3,952"
20098919,??????????????????,502,????,1782607,????,0,?,"8,045,142"
20098920,??????????????,502,????,5779,????,0,?,"138,233"
20099010,??????????,502,????,166813,????,0,?,"1,701,468"
